date,state,demand
2023-10-31,Delhi,4124.0
2023-11-01,Delhi,4186.0
2023-11-02,Delhi,4153.0
2023-11-03,Delhi,4140.0
2023-11-04,Delhi,3903.0
2023-11-05,Delhi,3819.0
2023-11-06,Delhi,4026.0
2023-11-07,Delhi,4002.0
2023-11-08,Delhi,4047.0
2023-11-09,Delhi,4031.0
2023-11-10,Delhi,4097.0
2023-11-11,Delhi,3572.0
2023-11-12,Delhi,3025.0
2023-11-13,Delhi,2872.0
2023-11-14,Delhi,3205.0
2023-11-15,Delhi,3554.0
2023-11-16,Delhi,3536.0
2023-11-17,Delhi,3808.0
2023-11-18,Delhi,3558.0
2023-11-19,Delhi,3465.0
2023-11-20,Delhi,3504.0
2023-11-21,Delhi,3548.0
2023-11-22,Delhi,3724.0
2023-11-23,Delhi,3656.0
2023-11-24,Delhi,3911.0
2023-11-25,Delhi,3698.0
2023-11-26,Delhi,3825.0
2023-11-27,Delhi,3859.0
2023-11-28,Delhi,3749.0
2023-11-29,Delhi,3829.0
2023-11-30,Delhi,3784.0
2023-12-01,Delhi,3978.0
2023-12-02,Delhi,3658.0
2023-12-03,Delhi,3793.0
2023-12-04,Delhi,3769.0
2023-12-05,Delhi,3824.0
2023-12-06,Delhi,3837.0
2023-12-07,Delhi,3816.0
2023-12-08,Delhi,4032.0
2023-12-09,Delhi,3826.0
2023-12-10,Delhi,3885.0
2023-12-11,Delhi,3890.0
2023-12-12,Delhi,3950.0
2023-12-13,Delhi,4061.0
2023-12-14,Delhi,3740.0
2023-12-15,Delhi,3992.0
2023-12-16,Delhi,4003.0
2023-12-17,Delhi,4097.0
2023-12-18,Delhi,4096.0
2023-12-19,Delhi,4154.0
2023-12-20,Delhi,4338.0
2023-12-21,Delhi,4287.0
2023-12-22,Delhi,4570.0
2023-12-23,Delhi,4253.0
2023-12-24,Delhi,4253.0
2023-12-25,Delhi,4358.0
2023-12-26,Delhi,4382.0
2023-12-27,Delhi,4500.0
2023-12-28,Delhi,4515.0
2023-12-29,Delhi,4813.0
2023-12-30,Delhi,4441.0
2023-12-31,Delhi,4600.0
2024-01-01,Delhi,5062.0
2024-01-02,Delhi,4881.0
2024-01-03,Delhi,5250.0
2024-01-04,Delhi,5159.0
2024-01-05,Delhi,5413.0
2024-01-06,Delhi,5100.0
2024-01-07,Delhi,5087.0
2024-01-08,Delhi,5256.0
2024-01-09,Delhi,5372.0
2024-01-10,Delhi,5526.0
2024-01-11,Delhi,5370.0
2024-01-12,Delhi,5665.0
2024-01-13,Delhi,5316.0
2024-01-14,Delhi,5442.0
2024-01-15,Delhi,5454.0
2024-01-16,Delhi,5376.0
2024-01-17,Delhi,5523.0
2024-01-18,Delhi,5414.0
2024-01-19,Delhi,5769.0
2024-01-20,Delhi,5282.0
2024-01-21,Delhi,5430.0
2024-01-22,Delhi,5746.0
2024-01-23,Delhi,5391.0
2024-01-24,Delhi,5640.0
2024-01-25,Delhi,5520.0
2024-01-26,Delhi,4847.0
2024-01-27,Delhi,4968.0
2024-01-28,Delhi,5020.0
2024-01-29,Delhi,5122.0
2024-01-30,Delhi,5176.0
2024-01-31,Delhi,5296.0
2024-02-01,Delhi,4993.0
2024-02-02,Delhi,5338.0
2024-02-03,Delhi,4893.0
2024-02-04,Delhi,4861.0
2024-02-05,Delhi,4803.0
2024-02-06,Delhi,4793.0
2024-02-07,Delhi,4764.0
2024-02-08,Delhi,4701.0
2024-02-09,Delhi,4840.0
2024-02-10,Delhi,4573.0
2024-02-11,Delhi,4521.0
2024-02-12,Delhi,4497.0
2024-02-13,Delhi,4465.0
2024-02-14,Delhi,4673.0
2024-02-15,Delhi,4267.0
2024-02-16,Delhi,4498.0
2024-02-17,Delhi,4130.0
2024-02-18,Delhi,4113.0
2024-02-19,Delhi,4081.0
2024-02-20,Delhi,4049.0
2024-02-21,Delhi,4144.0
2024-02-22,Delhi,4019.0
2024-02-23,Delhi,4168.0
2024-02-24,Delhi,3952.0
2024-02-25,Delhi,4067.0
2024-02-26,Delhi,3943.0
2024-02-27,Delhi,4059.0
2024-02-28,Delhi,4089.0
2024-02-29,Delhi,4014.0
2024-03-01,Delhi,4114.0
2024-03-02,Delhi,3699.0
2024-03-03,Delhi,3838.0
2024-03-04,Delhi,3918.0
2024-03-05,Delhi,4028.0
2024-03-06,Delhi,4191.0
2024-03-07,Delhi,4022.0
2024-03-08,Delhi,4419.0
2024-03-09,Delhi,3744.0
2024-03-10,Delhi,3755.0
2024-03-11,Delhi,3908.0
2024-03-12,Delhi,3811.0
2024-03-13,Delhi,3854.0
2024-03-14,Delhi,3752.0
2024-03-15,Delhi,3956.0
2024-03-16,Delhi,3619.0
2024-03-17,Delhi,3582.0
2024-03-18,Delhi,3754.0
2024-03-19,Delhi,3762.0
2024-03-20,Delhi,3860.0
2024-03-21,Delhi,3692.0
2024-03-22,Delhi,4090.0
2024-03-23,Delhi,3750.0
2024-03-24,Delhi,3405.0
2024-03-25,Delhi,2682.0
2024-03-26,Delhi,3453.0
2024-03-27,Delhi,3892.0
2024-03-28,Delhi,4020.0
2024-03-29,Delhi,4177.0
2024-03-30,Delhi,4040.0
2024-03-31,Delhi,3829.0
2024-04-01,Delhi,3976.0
2024-04-02,Delhi,3922.0
2024-04-03,Delhi,4089.0
2024-04-04,Delhi,4293.0
2024-04-05,Delhi,4413.0
2024-04-06,Delhi,4070.0
2024-04-07,Delhi,3757.0
2024-04-08,Delhi,4317.0
2024-04-09,Delhi,4307.0
2024-04-10,Delhi,4345.0
2024-04-11,Delhi,4188.0
2024-04-12,Delhi,4683.0
2024-04-13,Delhi,4343.0
2024-04-14,Delhi,3737.0
2024-04-15,Delhi,4386.0
2024-04-16,Delhi,4532.0
2024-04-17,Delhi,4116.0
2024-04-18,Delhi,4780.0
2024-04-19,Delhi,5036.0
2024-04-20,Delhi,4640.0
2024-04-21,Delhi,4552.0
2024-04-22,Delhi,4884.0
2024-04-23,Delhi,5002.0
2024-04-24,Delhi,4857.0
2024-04-25,Delhi,5074.0
2024-04-26,Delhi,5333.0
2024-04-27,Delhi,4963.0
2024-04-28,Delhi,4984.0
2022-01-01,Maharashtra,22712.0
2022-01-02,Maharashtra,23321.0
2022-01-03,Maharashtra,24111.0
2022-01-04,Maharashtra,24563.0
2022-01-05,Maharashtra,24974.0
2022-01-06,Maharashtra,24964.0
2022-01-07,Maharashtra,24454.0
2022-01-08,Maharashtra,24416.0
2022-01-09,Maharashtra,22839.0
2022-01-10,Maharashtra,23606.0
2022-01-11,Maharashtra,24024.0
2022-01-12,Maharashtra,24590.0
2022-01-13,Maharashtra,24836.0
2022-01-14,Maharashtra,24782.0
2022-01-15,Maharashtra,23934.0
2022-01-16,Maharashtra,23131.0
2022-01-17,Maharashtra,24194.0
2022-01-18,Maharashtra,24490.0
2022-01-19,Maharashtra,24749.0
2022-01-20,Maharashtra,25067.0
2022-01-21,Maharashtra,25023.0
2022-01-22,Maharashtra,24843.0
2022-01-23,Maharashtra,23996.0
2022-01-24,Maharashtra,24906.0
2022-01-25,Maharashtra,24778.0
2022-01-26,Maharashtra,22270.0
2022-01-27,Maharashtra,24750.0
2022-01-28,Maharashtra,24933.0
2022-01-29,Maharashtra,24258.0
2022-01-30,Maharashtra,24647.0
2022-01-31,Maharashtra,25542.0
2022-02-01,Maharashtra,25355.0
2022-02-02,Maharashtra,25568.0
2022-02-03,Maharashtra,25596.0
2022-02-04,Maharashtra,25671.0
2022-02-05,Maharashtra,25222.0
2022-02-06,Maharashtra,24642.0
2022-02-07,Maharashtra,25790.0
2022-02-08,Maharashtra,25955.0
2022-02-09,Maharashtra,25494.0
2022-02-10,Maharashtra,25719.0
2022-02-11,Maharashtra,25490.0
2022-02-12,Maharashtra,25919.0
2022-02-13,Maharashtra,25330.0
2022-02-14,Maharashtra,25511.0
2022-02-15,Maharashtra,25920.0
2022-02-16,Maharashtra,26223.0
2022-02-17,Maharashtra,26118.0
2022-02-18,Maharashtra,25802.0
2022-02-19,Maharashtra,26043.0
2022-02-20,Maharashtra,24849.0
2022-02-21,Maharashtra,25674.0
2022-02-22,Maharashtra,25820.0
2022-02-23,Maharashtra,25558.0
2022-02-24,Maharashtra,26307.0
2022-02-25,Maharashtra,25794.0
2022-02-26,Maharashtra,26034.0
2022-02-27,Maharashtra,25462.0
2022-02-28,Maharashtra,26066.0
2022-03-01,Maharashtra,25585.0
2022-03-02,Maharashtra,26028.0
2022-03-03,Maharashtra,26222.0
2022-03-04,Maharashtra,25961.0
2022-03-05,Maharashtra,25873.0
2022-03-06,Maharashtra,25310.0
2022-03-07,Maharashtra,26438.0
2022-03-08,Maharashtra,26301.0
2022-03-09,Maharashtra,25792.0
2022-03-10,Maharashtra,26180.0
2022-03-11,Maharashtra,26010.0
2022-03-12,Maharashtra,25474.0
2022-03-13,Maharashtra,24895.0
2022-03-14,Maharashtra,26288.0
2022-03-15,Maharashtra,27212.0
2022-03-16,Maharashtra,27368.0
2022-03-17,Maharashtra,27918.0
2022-03-18,Maharashtra,24704.0
2022-03-19,Maharashtra,26720.0
2022-03-20,Maharashtra,26210.0
2022-03-21,Maharashtra,27400.0
2022-03-22,Maharashtra,27658.0
2022-03-23,Maharashtra,27401.0
2022-03-24,Maharashtra,28016.0
2022-03-25,Maharashtra,27731.0
2022-03-26,Maharashtra,27590.0
2022-03-27,Maharashtra,25931.0
2022-03-28,Maharashtra,27202.0
2022-03-29,Maharashtra,27784.0
2022-03-30,Maharashtra,27975.0
2022-03-31,Maharashtra,27853.0
2022-04-01,Maharashtra,26555.0
2022-04-02,Maharashtra,26261.0
2022-04-03,Maharashtra,25956.0
2022-04-04,Maharashtra,28259.0
2022-04-05,Maharashtra,28489.0
2022-04-06,Maharashtra,28465.0
2022-04-07,Maharashtra,28914.0
2022-04-08,Maharashtra,28343.0
2022-04-09,Maharashtra,28095.0
2022-04-10,Maharashtra,27225.0
2022-04-11,Maharashtra,27513.0
2022-04-12,Maharashtra,28611.0
2022-04-13,Maharashtra,28514.0
2022-04-14,Maharashtra,28846.0
2022-04-15,Maharashtra,27232.0
2022-04-16,Maharashtra,27367.0
2022-04-17,Maharashtra,26086.0
2022-04-18,Maharashtra,27726.0
2022-04-19,Maharashtra,27557.0
2022-04-20,Maharashtra,28385.0
2022-04-21,Maharashtra,27036.0
2022-04-22,Maharashtra,27623.0
2022-04-23,Maharashtra,28210.0
2022-04-24,Maharashtra,26468.0
2022-04-25,Maharashtra,27625.0
2022-04-26,Maharashtra,27834.0
2022-04-27,Maharashtra,28060.0
2022-04-28,Maharashtra,28354.0
2022-04-29,Maharashtra,27971.0
2022-04-30,Maharashtra,27166.0
2022-05-01,Maharashtra,26208.0
2022-05-02,Maharashtra,27969.0
2022-05-03,Maharashtra,27263.0
2022-05-04,Maharashtra,27289.0
2022-05-05,Maharashtra,27210.0
2022-05-06,Maharashtra,26947.0
2022-05-07,Maharashtra,27216.0
2022-05-08,Maharashtra,26320.0
2022-05-09,Maharashtra,27287.0
2022-05-10,Maharashtra,26444.0
2022-05-11,Maharashtra,27742.0
2022-05-12,Maharashtra,27087.0
2022-05-13,Maharashtra,26133.0
2022-05-14,Maharashtra,26148.0
2022-05-15,Maharashtra,25290.0
2022-05-16,Maharashtra,26997.0
2022-05-17,Maharashtra,27105.0
2022-05-18,Maharashtra,26695.0
2022-05-19,Maharashtra,25972.0
2022-05-20,Maharashtra,24356.0
2022-05-21,Maharashtra,23553.0
2022-05-22,Maharashtra,22998.0
2022-05-23,Maharashtra,25105.0
2022-05-24,Maharashtra,26087.0
2022-05-25,Maharashtra,25735.0
2022-05-26,Maharashtra,25705.0
2022-05-27,Maharashtra,25344.0
2022-05-28,Maharashtra,24907.0
2022-05-29,Maharashtra,24399.0
2022-05-30,Maharashtra,26709.0
2022-05-31,Maharashtra,26420.0
2022-06-01,Maharashtra,25390.0
2022-06-02,Maharashtra,25313.0
2022-06-03,Maharashtra,25581.0
2022-06-04,Maharashtra,25736.0
2022-06-05,Maharashtra,24991.0
2022-06-06,Maharashtra,26083.0
2022-06-07,Maharashtra,26425.0
2022-06-08,Maharashtra,26972.0
2022-06-09,Maharashtra,25103.0
2022-06-10,Maharashtra,25019.0
2022-06-11,Maharashtra,23377.0
2022-06-12,Maharashtra,21114.0
2022-06-13,Maharashtra,23624.0
2022-06-14,Maharashtra,24161.5
2022-06-15,Maharashtra,24699.0
2022-06-16,Maharashtra,24581.0
2022-06-17,Maharashtra,24574.0
2022-06-18,Maharashtra,24668.0
2022-06-19,Maharashtra,22813.0
2022-06-20,Maharashtra,23474.0
2022-06-21,Maharashtra,23439.0
2022-06-22,Maharashtra,24223.0
2022-06-23,Maharashtra,22739.0
2022-06-24,Maharashtra,22338.0
2022-06-25,Maharashtra,21632.0
2022-06-26,Maharashtra,20840.0
2022-06-27,Maharashtra,21706.0
2022-06-28,Maharashtra,21501.0
2022-06-29,Maharashtra,22103.0
2022-06-30,Maharashtra,21873.0
2022-07-01,Maharashtra,21216.0
2022-07-02,Maharashtra,21169.0
2022-07-03,Maharashtra,21231.0
2022-07-04,Maharashtra,22540.0
2022-07-05,Maharashtra,21517.0
2022-07-06,Maharashtra,20908.0
2022-07-07,Maharashtra,20913.0
2022-07-08,Maharashtra,21044.0
2022-07-09,Maharashtra,19744.0
2022-07-10,Maharashtra,18794.0
2022-07-11,Maharashtra,19494.0
2022-07-12,Maharashtra,19873.0
2022-07-13,Maharashtra,19346.0
2022-07-14,Maharashtra,19174.0
2022-07-15,Maharashtra,19387.0
2022-07-16,Maharashtra,19863.0
2022-07-17,Maharashtra,19140.0
2022-07-18,Maharashtra,20187.0
2022-07-19,Maharashtra,20118.0
2022-07-20,Maharashtra,20082.0
2022-07-21,Maharashtra,20546.0
2022-07-22,Maharashtra,20658.0
2022-07-23,Maharashtra,20522.0
2022-07-24,Maharashtra,19649.0
2022-07-25,Maharashtra,20814.0
2022-07-26,Maharashtra,21129.0
2022-07-27,Maharashtra,20988.0
2022-07-28,Maharashtra,20987.0
2022-07-29,Maharashtra,20873.0
2022-07-30,Maharashtra,20842.0
2022-07-31,Maharashtra,20275.0
2022-08-01,Maharashtra,21730.0
2022-08-02,Maharashtra,22035.0
2022-08-03,Maharashtra,21961.0
2022-08-04,Maharashtra,21580.0
2022-08-05,Maharashtra,21390.0
2022-08-06,Maharashtra,21095.0
2022-08-07,Maharashtra,19563.0
2022-08-08,Maharashtra,20391.0
2022-08-09,Maharashtra,19829.0
2022-08-10,Maharashtra,20138.0
2022-08-11,Maharashtra,19664.0
2022-08-12,Maharashtra,19942.0
2022-08-13,Maharashtra,19940.0
2022-08-14,Maharashtra,19244.0
2022-08-15,Maharashtra,18639.0
2022-08-16,Maharashtra,20246.0
2022-08-17,Maharashtra,20837.0
2022-08-18,Maharashtra,20834.0
2022-08-19,Maharashtra,20398.0
2022-08-20,Maharashtra,20951.0
2022-08-21,Maharashtra,20000.0
2022-08-22,Maharashtra,21151.0
2022-08-23,Maharashtra,21989.0
2022-08-24,Maharashtra,21977.0
2022-08-25,Maharashtra,22493.0
2022-08-26,Maharashtra,23568.0
2022-08-27,Maharashtra,22857.0
2022-08-28,Maharashtra,22971.0
2022-08-29,Maharashtra,24178.0
2022-08-30,Maharashtra,24127.0
2022-08-31,Maharashtra,21643.0
2022-09-01,Maharashtra,21600.0
2022-09-02,Maharashtra,22470.0
2022-09-03,Maharashtra,22550.0
2022-09-04,Maharashtra,20615.0
2022-09-05,Maharashtra,21375.0
2022-09-06,Maharashtra,21818.0
2022-09-07,Maharashtra,21589.0
2022-09-08,Maharashtra,20929.0
2022-09-09,Maharashtra,19856.0
2022-09-10,Maharashtra,21178.0
2022-09-11,Maharashtra,19781.0
2022-09-12,Maharashtra,20851.0
2022-09-13,Maharashtra,20974.0
2022-09-14,Maharashtra,21049.0
2022-09-15,Maharashtra,20731.0
2022-09-16,Maharashtra,19955.0
2022-09-17,Maharashtra,20771.0
2022-09-18,Maharashtra,19695.0
2022-09-19,Maharashtra,20440.0
2022-09-20,Maharashtra,21038.0
2022-09-21,Maharashtra,20747.0
2022-09-22,Maharashtra,20444.0
2022-09-23,Maharashtra,20777.0
2022-09-24,Maharashtra,21252.0
2022-09-25,Maharashtra,20629.0
2022-09-26,Maharashtra,21654.0
2022-09-27,Maharashtra,22028.0
2022-09-28,Maharashtra,22137.0
2022-09-29,Maharashtra,21828.0
2022-09-30,Maharashtra,21389.0
2022-10-01,Maharashtra,21730.0
2022-10-02,Maharashtra,20857.0
2022-10-03,Maharashtra,22081.0
2022-10-04,Maharashtra,22513.0
2022-10-05,Maharashtra,20386.0
2022-10-06,Maharashtra,22454.0
2022-10-07,Maharashtra,21100.0
2022-10-08,Maharashtra,21424.0
2022-10-09,Maharashtra,20325.0
2022-10-10,Maharashtra,21557.0
2022-10-11,Maharashtra,21595.0
2022-10-12,Maharashtra,21882.0
2022-10-13,Maharashtra,21464.0
2022-10-14,Maharashtra,21025.0
2022-10-15,Maharashtra,21542.0
2022-10-16,Maharashtra,20410.0
2022-10-17,Maharashtra,21664.0
2022-10-18,Maharashtra,21997.0
2022-10-19,Maharashtra,22344.0
2022-10-20,Maharashtra,22122.0
2022-10-21,Maharashtra,21616.0
2022-10-22,Maharashtra,21047.0
2022-10-23,Maharashtra,19438.0
2022-10-24,Maharashtra,18267.0
2022-10-25,Maharashtra,18375.0
2022-10-26,Maharashtra,17646.0
2022-10-27,Maharashtra,19732.0
2022-10-28,Maharashtra,20171.0
2022-10-29,Maharashtra,20694.0
2022-10-30,Maharashtra,20173.0
2022-10-31,Maharashtra,21818.0
2022-11-01,Maharashtra,22027.0
2022-11-02,Maharashtra,22219.0
2022-11-03,Maharashtra,22621.0
2022-11-04,Maharashtra,23002.0
2022-11-05,Maharashtra,23215.0
2022-11-06,Maharashtra,22524.0
2022-11-07,Maharashtra,24055.0
2022-11-08,Maharashtra,24593.0
2022-11-09,Maharashtra,24696.0
2022-11-10,Maharashtra,24849.0
2022-11-11,Maharashtra,24280.0
2022-11-12,Maharashtra,24480.0
2022-11-13,Maharashtra,23511.0
2022-11-14,Maharashtra,24861.0
2022-11-15,Maharashtra,25573.0
2022-11-16,Maharashtra,25264.0
2022-11-17,Maharashtra,25540.0
2022-11-18,Maharashtra,24887.0
2022-11-19,Maharashtra,24786.0
2022-11-20,Maharashtra,23957.0
2022-11-21,Maharashtra,24671.0
2022-11-22,Maharashtra,25242.0
2022-11-23,Maharashtra,25408.0
2022-11-24,Maharashtra,25586.0
2022-11-25,Maharashtra,25610.0
2022-11-26,Maharashtra,25860.0
2022-11-27,Maharashtra,25266.0
2022-11-28,Maharashtra,25927.0
2022-11-29,Maharashtra,25645.0
2022-11-30,Maharashtra,25558.0
2022-12-01,Maharashtra,25471.0
2022-12-02,Maharashtra,25897.0
2022-12-03,Maharashtra,26323.0
2022-12-04,Maharashtra,25705.0
2022-12-05,Maharashtra,26220.0
2022-12-06,Maharashtra,26779.0
2022-12-07,Maharashtra,26808.0
2022-12-08,Maharashtra,26276.0
2022-12-09,Maharashtra,24658.0
2022-12-10,Maharashtra,25413.0
2022-12-11,Maharashtra,25509.0
2022-12-12,Maharashtra,25825.0
2022-12-13,Maharashtra,27063.0
2022-12-14,Maharashtra,26367.0
2022-12-15,Maharashtra,26261.0
2022-12-16,Maharashtra,26077.0
2022-12-17,Maharashtra,26690.0
2022-12-18,Maharashtra,25325.0
2022-12-19,Maharashtra,26293.0
2022-12-20,Maharashtra,26670.0
2022-12-21,Maharashtra,27108.0
2022-12-22,Maharashtra,27072.0
2022-12-23,Maharashtra,26866.0
2022-12-24,Maharashtra,26249.0
2022-12-25,Maharashtra,25433.0
2022-12-26,Maharashtra,26019.0
2022-12-27,Maharashtra,27234.0
2022-12-28,Maharashtra,26949.0
2022-12-29,Maharashtra,26884.0
2022-12-30,Maharashtra,27088.0
2022-12-31,Maharashtra,26531.0
2023-01-01,Maharashtra,25161.0
2023-01-02,Maharashtra,26488.0
2023-01-03,Maharashtra,26831.0
2023-01-04,Maharashtra,24584.0
2023-01-05,Maharashtra,27209.0
2023-01-06,Maharashtra,27399.0
2023-01-07,Maharashtra,27065.0
2023-01-08,Maharashtra,25834.0
2023-01-09,Maharashtra,26129.0
2023-01-10,Maharashtra,26901.0
2023-01-11,Maharashtra,26888.0
2023-01-12,Maharashtra,27451.0
2023-01-13,Maharashtra,27269.0
2023-01-14,Maharashtra,27140.0
2023-01-15,Maharashtra,26522.0
2023-01-16,Maharashtra,26673.0
2023-01-17,Maharashtra,27238.0
2023-01-18,Maharashtra,27470.0
2023-01-19,Maharashtra,27232.0
2023-01-20,Maharashtra,26720.0
2023-01-21,Maharashtra,27180.0
2023-01-22,Maharashtra,26356.0
2023-01-23,Maharashtra,27110.0
2023-01-24,Maharashtra,27631.0
2023-01-25,Maharashtra,27288.0
2023-01-26,Maharashtra,23065.0
2023-01-27,Maharashtra,26678.0
2023-01-28,Maharashtra,26872.0
2023-01-29,Maharashtra,26835.0
2023-01-30,Maharashtra,26616.0
2023-01-31,Maharashtra,27860.0
2023-02-01,Maharashtra,27424.0
2023-02-02,Maharashtra,27372.0
2023-02-03,Maharashtra,26991.0
2023-02-04,Maharashtra,27228.0
2023-02-05,Maharashtra,26654.0
2023-02-06,Maharashtra,27483.0
2023-02-07,Maharashtra,27500.0
2023-02-08,Maharashtra,27809.0
2023-02-09,Maharashtra,27789.0
2023-02-10,Maharashtra,27644.0
2023-02-11,Maharashtra,27305.0
2023-02-12,Maharashtra,26208.0
2023-02-13,Maharashtra,27090.0
2023-02-14,Maharashtra,27426.0
2023-02-15,Maharashtra,27557.0
2023-02-16,Maharashtra,27604.0
2023-02-17,Maharashtra,27699.0
2023-02-18,Maharashtra,27810.0
2023-02-19,Maharashtra,26790.0
2023-02-20,Maharashtra,27944.0
2023-02-21,Maharashtra,28451.0
2023-02-22,Maharashtra,28499.0
2023-02-23,Maharashtra,28264.0
2023-02-24,Maharashtra,27720.0
2023-02-25,Maharashtra,27745.0
2023-02-26,Maharashtra,26825.0
2023-02-27,Maharashtra,28108.0
2023-02-28,Maharashtra,28059.0
2023-03-01,Maharashtra,27740.0
2023-03-02,Maharashtra,28288.0
2023-03-03,Maharashtra,28520.0
2023-03-04,Maharashtra,28566.0
2023-03-05,Maharashtra,27184.0
2023-03-06,Maharashtra,28092.0
2023-03-07,Maharashtra,26436.5
2023-03-08,Maharashtra,24781.0
2023-03-09,Maharashtra,26746.0
2023-03-10,Maharashtra,27240.0
2023-03-11,Maharashtra,27221.0
2023-03-12,Maharashtra,26697.0
2023-03-13,Maharashtra,27691.0
2023-03-14,Maharashtra,27830.0
2023-03-15,Maharashtra,27885.0
2023-03-16,Maharashtra,25820.0
2023-03-17,Maharashtra,25674.0
2023-03-18,Maharashtra,25313.0
2023-03-19,Maharashtra,23716.0
2023-03-20,Maharashtra,25481.0
2023-03-21,Maharashtra,26116.0
2023-03-22,Maharashtra,25974.0
2023-03-23,Maharashtra,26924.0
2023-03-24,Maharashtra,27041.0
2023-03-25,Maharashtra,26912.0
2023-03-26,Maharashtra,25890.0
2023-03-27,Maharashtra,26907.0
2023-03-28,Maharashtra,27353.0
2023-03-29,Maharashtra,27060.0
2023-03-30,Maharashtra,26974.5
2023-03-31,Maharashtra,26889.0
2023-04-01,Maharashtra,25532.0
2023-04-02,Maharashtra,25611.0
2023-04-03,Maharashtra,27010.0
2023-04-04,Maharashtra,27708.0
2023-04-05,Maharashtra,27434.0
2023-04-06,Maharashtra,27429.0
2023-04-07,Maharashtra,27349.0
2023-04-08,Maharashtra,25620.0
2023-04-09,Maharashtra,24808.0
2023-04-10,Maharashtra,26632.0
2023-04-11,Maharashtra,27433.0
2023-04-12,Maharashtra,27451.0
2023-04-13,Maharashtra,27902.0
2023-04-14,Maharashtra,27617.0
2023-04-15,Maharashtra,26611.0
2023-04-16,Maharashtra,25533.0
2023-04-17,Maharashtra,27899.0
2023-04-18,Maharashtra,28584.0
2023-04-19,Maharashtra,28165.0
2023-04-20,Maharashtra,28305.0
2023-04-21,Maharashtra,27145.0
2023-04-22,Maharashtra,26374.0
2023-04-23,Maharashtra,24635.0
2023-04-24,Maharashtra,27068.0
2023-04-25,Maharashtra,27500.0
2023-04-26,Maharashtra,27150.0
2023-04-27,Maharashtra,25976.0
2023-04-28,Maharashtra,24673.0
2023-04-29,Maharashtra,23374.0
2023-04-30,Maharashtra,21864.0
2023-05-01,Maharashtra,20766.0
2023-05-02,Maharashtra,23867.0
2023-05-03,Maharashtra,24329.0
2023-05-04,Maharashtra,24416.0
2023-05-05,Maharashtra,23971.0
2023-05-06,Maharashtra,24614.0
2023-05-07,Maharashtra,23745.0
2023-05-08,Maharashtra,25809.0
2023-05-09,Maharashtra,25524.0
2023-05-10,Maharashtra,26046.0
2023-05-11,Maharashtra,26948.0
2023-05-12,Maharashtra,26495.0
2023-05-13,Maharashtra,26270.0
2023-05-14,Maharashtra,26055.0
2023-05-15,Maharashtra,27301.0
2023-05-16,Maharashtra,26818.0
2023-05-17,Maharashtra,27404.0
2023-05-18,Maharashtra,27626.0
2023-05-19,Maharashtra,27399.0
2023-05-20,Maharashtra,27254.0
2023-05-21,Maharashtra,26942.0
2023-05-22,Maharashtra,27426.0
2023-05-23,Maharashtra,27607.0
2023-05-24,Maharashtra,28121.0
2023-05-25,Maharashtra,27073.0
2023-05-26,Maharashtra,26570.0
2023-05-27,Maharashtra,26772.0
2023-05-28,Maharashtra,25977.0
2023-05-29,Maharashtra,27273.0
2023-05-30,Maharashtra,27226.0
2023-05-31,Maharashtra,27694.0
2023-06-01,Maharashtra,28075.0
2023-06-02,Maharashtra,27020.0
2023-06-03,Maharashtra,27881.0
2023-06-04,Maharashtra,26132.0
2023-06-05,Maharashtra,26446.0
2023-06-06,Maharashtra,27838.0
2023-06-07,Maharashtra,27870.0
2023-06-08,Maharashtra,28153.0
2023-06-09,Maharashtra,28165.0
2023-06-10,Maharashtra,27481.0
2023-06-11,Maharashtra,25723.0
2023-06-12,Maharashtra,26977.0
2023-06-13,Maharashtra,27111.0
2023-06-14,Maharashtra,27048.0
2023-06-15,Maharashtra,26926.0
2023-06-16,Maharashtra,25925.0
2023-06-17,Maharashtra,27188.0
2023-06-18,Maharashtra,26212.0
2023-06-19,Maharashtra,28474.0
2023-06-20,Maharashtra,28469.0
2023-06-21,Maharashtra,28546.0
2023-06-22,Maharashtra,27644.0
2023-06-23,Maharashtra,27008.0
2023-06-24,Maharashtra,25478.0
2023-06-25,Maharashtra,22603.0
2023-06-26,Maharashtra,23687.0
2023-06-27,Maharashtra,23510.0
2023-06-28,Maharashtra,22713.0
2023-06-29,Maharashtra,21705.0
2023-06-30,Maharashtra,21822.0
2023-07-01,Maharashtra,22091.0
2023-07-02,Maharashtra,22248.0
2023-07-03,Maharashtra,23766.0
2023-07-04,Maharashtra,24535.0
2023-07-05,Maharashtra,23313.0
2023-07-06,Maharashtra,22248.0
2023-07-07,Maharashtra,22492.0
2023-07-08,Maharashtra,22345.0
2023-07-09,Maharashtra,21433.0
2023-07-10,Maharashtra,23093.0
2023-07-11,Maharashtra,24048.0
2023-07-12,Maharashtra,23519.0
2023-07-13,Maharashtra,23777.0
2023-07-14,Maharashtra,23431.0
2023-07-15,Maharashtra,23327.0
2023-07-16,Maharashtra,22057.0
2023-07-17,Maharashtra,22843.0
2023-07-18,Maharashtra,22723.0
2023-07-19,Maharashtra,21745.0
2023-07-20,Maharashtra,22246.0
2023-07-21,Maharashtra,22298.0
2023-07-22,Maharashtra,21601.0
2023-07-23,Maharashtra,20704.0
2023-07-24,Maharashtra,22002.0
2023-07-25,Maharashtra,22378.0
2023-07-26,Maharashtra,21935.0
2023-07-27,Maharashtra,21779.0
2023-07-28,Maharashtra,21131.0
