lead_hours,method,n,mae_c,rmse_c,bias_c
5,timesfm_nwp_c,28,0.8071354457310268,1.083831494640189,0.09423160552978516
6,persistence_c,28,2.153571428571429,2.4863197128055994,1.553571428571429
6,yesterday_c,28,1.3857142857142857,1.650108221559163,0.4642857142857144
6,ecmwf_ifs_c,28,1.4464285714285714,1.6808798716318614,-1.1178571428571427
6,bias_corrected_c,28,0.9599681649700893,1.2732985662329088,-0.2738973953455814
6,ridge_corrected_c,28,0.9408986562593888,1.1636657100612937,-0.016528511388430495
6,timesfm_c,28,1.1179537500653949,1.3605029097080665,0.32109283719744014
6,timesfm_nwp_c,28,0.9488588333129885,1.1992490939385467,0.17759911673409615
7,persistence_c,28,2.8321428571428577,3.2025101761854606,2.525000000000001
7,yesterday_c,28,1.1785714285714286,1.6146649364939023,0.5357142857142857
7,ecmwf_ifs_c,28,1.5,1.7734147850968198,-1.0714285714285714
7,bias_corrected_c,28,0.9887095866691402,1.2804184656471607,-0.22746882391701032
7,ridge_corrected_c,28,0.9432309993730928,1.1733099785227115,0.12038039572480574
7,timesfm_c,28,1.095435414995466,1.3051378509222995,0.2533972603934152
7,timesfm_nwp_c,28,0.848564761025565,1.1198046729227056,0.05814613614763532
8,persistence_c,27,3.433333333333334,3.978507071568244,3.322222222222223
8,yesterday_c,27,1.2592592592592593,1.784708711578779,0.7407407407407407
8,ecmwf_ifs_c,27,1.2037037037037042,1.5353851006856256,-0.8185185185185185
8,bias_corrected_c,27,0.8779471851299002,1.1628133199889057,0.0419283619728169
8,ridge_corrected_c,27,0.9947698562266631,1.2681449521929378,0.4146172725320455
8,timesfm_c,27,0.9888086672182437,1.296439200692004,0.43498286494502314
8,timesfm_nwp_c,27,0.7972164860478154,1.0834525401786335,0.2979233353226273
9,persistence_c,26,3.7538461538461543,4.238831479039042,3.676923076923077
9,yesterday_c,26,0.9846153846153847,1.2982236384323833,0.28461538461538455
9,ecmwf_ifs_c,26,1.2076923076923078,1.4649757152095888,-1.0230769230769234
9,bias_corrected_c,26,0.836221092473147,1.0155728156873467,-0.1448746686073694
9,ridge_corrected_c,26,0.7527386807643219,0.9537433813636347,0.15512969237775798
9,timesfm_c,26,0.7046458611121545,0.9462449929359502,0.233683600792518
9,timesfm_nwp_c,26,0.6267524572519156,0.8758600297785741,0.17968281965989327
10,persistence_c,24,4.1875,4.894086567821756,4.0625
10,yesterday_c,24,1.25,1.7320508075688772,0.75
10,ecmwf_ifs_c,24,1.4916666666666665,1.8220867158288594,-1.1
10,bias_corrected_c,24,1.0799744103606486,1.329477924257871,-0.2337826229657436
10,ridge_corrected_c,24,1.021419245115631,1.2977381337457106,0.22437331477574332
10,timesfm_c,24,0.921485980351766,1.3089107121868102,0.42102932929992676
10,timesfm_nwp_c,24,0.8030585447947184,1.025412204846179,0.2554463545481364
11,persistence_c,27,4.2481481481481485,4.81267616320191,4.137037037037038
11,yesterday_c,27,1.037037037037037,1.4142135623730951,0.4444444444444444
11,ecmwf_ifs_c,27,1.4962962962962962,1.879125091927387,-1.4444444444444442
11,bias_corrected_c,27,0.9066267707443098,1.2501739062767394,-0.5839975639531088
11,ridge_corrected_c,27,0.7715660425309129,1.0161072354402956,-0.11969420274312705
11,timesfm_c,27,0.7205977263274016,0.9677327440588454,0.1956785696524161
11,timesfm_nwp_c,27,0.6378666913067853,0.7948061212568064,0.09533437093098958
12,persistence_c,28,4.821428571428571,5.418552785173758,4.785714285714286
12,yesterday_c,28,0.8535714285714285,1.3148872846858666,0.4892857142857144
12,ecmwf_ifs_c,28,1.1821428571428572,1.5279538138120727,-1.0678571428571428
12,bias_corrected_c,28,0.7696968053862258,1.0361112624945195,-0.22389739534558167
12,ridge_corrected_c,28,0.7013399347853059,0.9419114677488658,0.14126888910933122
12,timesfm_c,28,0.6847890990121025,1.057285697714168,0.43640541349138545
12,timesfm_nwp_c,28,0.6310668536594937,0.835980771643913,0.2867350850786483
13,persistence_c,25,4.98,5.572539815918771,4.86
13,yesterday_c,25,1.064,1.5538339679644027,0.18400000000000005
