valid_time,lead_hours,run_lead_hours,observed_c,persistence_c,yesterday_c,ecmwf_ifs_c,scored,timesfm_c,timesfm_p10_c,timesfm_p20_c,timesfm_p30_c,timesfm_p40_c,timesfm_p50_c,timesfm_p60_c,timesfm_p70_c,timesfm_p80_c,timesfm_p90_c
2025-06-02 20:00:00+00:00,38,44,26.0,29.0,26.0,23.5,True,25.65648651123047,24.127410888671875,24.665096282958984,25.05577850341797,25.353307723999023,25.65648651123047,25.982328414916992,26.349550247192383,26.79770851135254,27.58823585510254
2025-06-02 21:00:00+00:00,39,45,,29.0,26.0,23.6,False,25.481033325195312,23.94610023498535,24.477182388305664,24.87017822265625,25.178829193115234,25.481033325195312,25.800954818725586,26.158905029296875,26.616804122924805,27.4249267578125
2025-06-02 22:00:00+00:00,40,46,25.0,29.0,26.0,23.7,True,25.347694396972656,23.7597599029541,24.310178756713867,24.716236114501953,25.032190322875977,25.347694396972656,25.676923751831055,26.049341201782227,26.523733139038086,27.3647403717041
2025-06-02 23:00:00+00:00,41,47,24.0,29.0,25.0,23.5,True,25.2344913482666,23.639005661010742,24.203372955322266,24.602277755737305,24.918909072875977,25.2344913482666,25.59641456604004,25.994365692138672,26.509323120117188,27.38039779663086
2025-06-03 00:00:00+00:00,42,48,24.0,29.0,25.0,23.9,True,25.27528190612793,23.685365676879883,24.24062728881836,24.628252029418945,24.952499389648438,25.27528190612793,25.6720027923584,26.117694854736328,26.67013931274414,27.598962783813477
2025-06-03 01:00:00+00:00,43,49,25.0,29.0,25.0,24.6,True,25.587862014770508,23.90959358215332,24.499351501464844,24.910480499267578,25.235252380371094,25.587862014770508,26.035709381103516,26.53610610961914,27.16289710998535,28.155370712280273
2025-06-03 02:00:00+00:00,44,50,25.0,29.0,26.0,25.7,True,26.14583969116211,24.38601303100586,24.996129989624023,25.410024642944336,25.756101608276367,26.14583969116211,26.65572166442871,27.217321395874023,27.9156494140625,28.96225357055664
2025-06-03 03:00:00+00:00,45,51,25.0,29.0,26.0,27.0,True,27.002012252807617,24.84544563293457,25.56884002685547,26.08966636657715,26.51415252685547,27.002012252807617,27.622507095336914,28.30046272277832,29.111085891723633,30.321550369262695
2025-06-03 04:00:00+00:00,46,52,27.0,29.0,27.0,28.8,True,27.715158462524414,25.155548095703125,25.991008758544922,26.596830368041992,27.1141300201416,27.715158462524414,28.421850204467773,29.206737518310547,30.1097412109375,31.464834213256836
2025-06-03 05:00:00+00:00,47,53,27.0,29.0,28.0,29.6,True,28.32169532775879,25.452194213867188,26.35224151611328,27.030303955078125,27.627662658691406,28.32169532775879,29.134065628051758,30.00838851928711,31.005813598632812,32.481773376464844
2025-06-03 06:00:00+00:00,48,54,28.0,29.0,29.0,30.4,True,28.790748596191406,25.81884765625,26.733905792236328,27.40603256225586,28.04863929748535,28.790748596191406,29.616647720336914,30.497180938720703,31.507015228271484,33.00589370727539
